site,tag,detected,reader,antenna
0HR,3E7.0000001D01,8/4/2022 23:39,1,1
0HR,3E7.0000001D02,8/4/2022 22:39,1,2
0HR,3E7.0000001D01,8/4/2022 22:39,1,1
0HR,3E7.0000001D03,8/4/2022 22:39,1,3
0HR,3E7.0000001D02,8/4/2022 21:39,1,2
0HR,3E7.0000001D01,8/4/2022 21:39,1,1
0HR,3E7.0000001D03,8/4/2022 21:39,1,3
0HR,3DD.003DA41603,8/4/2022 21:20,1,1
0HR,3DD.003DA41603,8/4/2022 21:19,1,1
0HR,3DD.003DA41603,8/4/2022 21:18,1,1
0HR,3DD.003DA41603,8/4/2022 21:17,1,1
0HR,3DD.003DA41603,8/4/2022 21:16,1,1
0HR,3DD.003DA41603,8/4/2022 21:15,1,1
0HR,3DD.003DA41603,8/4/2022 21:14,1,1
0HR,3DD.003DA41603,8/4/2022 21:13,1,1
0HR,3DD.003D64EC53,8/4/2022 20:54,1,3
0HR,3DD.003DA21230,8/4/2022 20:50,1,2
0HR,3DD.003D64EC53,8/4/2022 20:50,1,3
0HR,3DD.003D64EC53,8/4/2022 20:49,1,2
0HR,3DD.003D64EC53,8/4/2022 20:48,1,1
0HR,3DD.003D64EC53,8/4/2022 20:46,1,1
0HR,3DD.003D64EC53,8/4/2022 20:45,1,1
0HR,3E7.0000001D01,8/4/2022 20:39,1,1
0HR,3E7.0000001D03,8/4/2022 20:39,1,3
0HR,3E7.0000001D02,8/4/2022 20:39,1,2
0HR,3DD.003D64EC53,8/4/2022 20:27,1,1
0HR,3DD.003D64EC53,8/4/2022 20:25,1,1
0HR,3DD.003D64EC53,8/4/2022 20:22,1,1
0HR,3DD.003D64EC53,8/4/2022 20:17,1,1
0HR,3DD.003D64EC53,8/4/2022 20:17,1,2
0HR,3E7.0000001D01,8/4/2022 19:39,1,1
0HR,3E7.0000001D03,8/4/2022 19:39,1,3
0HR,3E7.0000001D02,8/4/2022 19:39,1,2
0HR,3E7.0000001D03,8/4/2022 18:39,1,3
0HR,3E7.0000001D02,8/4/2022 18:39,1,2
0HR,3E7.0000001D01,8/4/2022 18:39,1,1
0HR,3E7.0000001D02,8/4/2022 17:39,1,2
0HR,3E7.0000001D01,8/4/2022 17:39,1,1
0HR,3E7.0000001D03,8/4/2022 17:39,1,3
0HR,3E7.0000001D02,8/4/2022 16:39,1,2
0HR,3E7.0000001D01,8/4/2022 16:39,1,1
0HR,3E7.0000001D03,8/4/2022 16:39,1,3
0HR,3E7.0000001D03,8/4/2022 15:39,1,3
0HR,3E7.0000001D02,8/4/2022 15:39,1,2
0HR,3E7.0000001D01,8/4/2022 15:39,1,1
0HR,3E7.0000001D02,8/4/2022 14:39,1,2
0HR,3E7.0000001D01,8/4/2022 14:39,1,1
0HR,3E7.0000001D02,8/4/2022 13:39,1,2
0HR,3E7.0000001D01,8/4/2022 13:39,1,1
0HR,3E7.0000001D03,8/4/2022 13:39,1,3
0HR,3E7.0000001D03,8/4/2022 12:39,1,3
0HR,3E7.0000001D02,8/4/2022 12:39,1,2
0HR,3E7.0000001D01,8/4/2022 12:39,1,1
0HR,3E7.0000001D01,8/4/2022 11:39,1,1
0HR,3E7.0000001D03,8/4/2022 11:39,1,3
0HR,3E7.0000001D02,8/4/2022 11:39,1,2
0HR,3E7.0000001D01,8/4/2022 10:39,1,1
0HR,3E7.0000001D03,8/4/2022 10:39,1,3
0HR,3E7.0000001D02,8/4/2022 10:39,1,2
0HR,3E7.0000001D01,8/4/2022 9:39,1,1
0HR,3E7.0000001D03,8/4/2022 9:39,1,3
0HR,3E7.0000001D02,8/4/2022 9:39,1,2
0HR,3E7.0000001D01,8/4/2022 8:39,1,1
0HR,3E7.0000001D03,8/4/2022 8:39,1,3
0HR,3E7.0000001D02,8/4/2022 8:39,1,2
0HR,3E7.0000001D02,8/4/2022 7:39,1,2
0HR,3E7.0000001D01,8/4/2022 7:39,1,1
0HR,3E7.0000001D03,8/4/2022 7:39,1,3
0HR,3E7.0000001D02,8/4/2022 6:39,1,2
0HR,3E7.0000001D01,8/4/2022 6:39,1,1
0HR,3E7.0000001D03,8/4/2022 6:39,1,3
0HR,3E7.0000001D02,8/4/2022 5:39,1,2
0HR,3E7.0000001D01,8/4/2022 5:39,1,1
0HR,3E7.0000001D03,8/4/2022 5:39,1,3
0HR,3E7.0000001D02,8/4/2022 4:39,1,2
0HR,3E7.0000001D01,8/4/2022 4:39,1,1
0HR,3E7.0000001D03,8/4/2022 4:39,1,3
0HR,3E7.0000001D01,8/4/2022 3:39,1,1
0HR,3E7.0000001D03,8/4/2022 3:39,1,3
0HR,3E7.0000001D02,8/4/2022 3:39,1,2
0HR,3E7.0000001D02,8/4/2022 2:39,1,2
0HR,3E7.0000001D01,8/4/2022 2:39,1,1
0HR,3E7.0000001D03,8/4/2022 2:39,1,3
0HR,3E7.0000001D01,8/4/2022 1:39,1,1
0HR,3E7.0000001D03,8/4/2022 1:39,1,3
0HR,3E7.0000001D02,8/4/2022 1:39,1,2
0HR,3E7.0000001D01,8/4/2022 0:39,1,1
0HR,3E7.0000001D03,8/4/2022 0:39,1,3
0HR,3E7.0000001D02,8/4/2022 0:39,1,2
0HR,3E7.0000001D03,8/3/2022 23:39,1,3
0HR,3E7.0000001D02,8/3/2022 23:39,1,2
0HR,3E7.0000001D01,8/3/2022 23:39,1,1
0HR,3DD.003DA415B9,8/3/2022 23:00,1,2
0HR,3E7.0000001D02,8/3/2022 22:39,1,2
0HR,3E7.0000001D01,8/3/2022 22:39,1,1
0HR,3E7.0000001D03,8/3/2022 22:39,1,3
0HR,3E7.0000001D02,8/3/2022 21:39,1,2
0HR,3E7.0000001D01,8/3/2022 21:39,1,1
0HR,3E7.0000001D03,8/3/2022 21:39,1,3
0HR,3DD.003DE66283,8/3/2022 21:09,1,2
0HR,3DD.003D5C8BAD,8/3/2022 20:55,1,2
0HR,3E7.0000001D03,8/3/2022 20:39,1,3
0HR,3E7.0000001D02,8/3/2022 20:39,1,2
0HR,3E7.0000001D01,8/3/2022 20:39,1,1
0HR,3E7.0000001D01,8/3/2022 19:39,1,1
0HR,3E7.0000001D03,8/3/2022 19:39,1,3
0HR,3E7.0000001D02,8/3/2022 19:39,1,2
0HR,3E7.0000001D01,8/3/2022 18:39,1,1
0HR,3E7.0000001D03,8/3/2022 18:39,1,3
0HR,3E7.0000001D02,8/3/2022 18:39,1,2
0HR,3E7.0000001D03,8/3/2022 17:39,1,3
0HR,3E7.0000001D02,8/3/2022 17:39,1,2
0HR,3E7.0000001D01,8/3/2022 17:39,1,1
0HR,3E7.0000001D02,8/3/2022 16:39,1,2
0HR,3E7.0000001D01,8/3/2022 16:39,1,1
0HR,3E7.0000001D03,8/3/2022 16:39,1,3
0HR,3E7.0000001D02,8/3/2022 15:39,1,2
0HR,3E7.0000001D01,8/3/2022 15:39,1,1
0HR,3E7.0000001D03,8/3/2022 15:39,1,3
0HR,3E7.0000001D02,8/3/2022 14:39,1,2
0HR,3E7.0000001D01,8/3/2022 14:39,1,1
0HR,3E7.0000001D03,8/3/2022 14:39,1,3
0HR,3E7.0000001D03,8/3/2022 13:39,1,3
0HR,3E7.0000001D02,8/3/2022 13:39,1,2
0HR,3E7.0000001D01,8/3/2022 13:39,1,1
0HR,3E7.0000001D01,8/3/2022 12:39,1,1
0HR,3E7.0000001D03,8/3/2022 12:39,1,3
0HR,3E7.0000001D02,8/3/2022 12:39,1,2
0HR,3E7.0000001D02,8/3/2022 11:39,1,2
0HR,3E7.0000001D03,8/3/2022 11:39,1,3
0HR,3E7.0000001D02,8/3/2022 10:39,1,2
0HR,3E7.0000001D01,8/3/2022 10:39,1,1
0HR,3E7.0000001D03,8/3/2022 10:39,1,3
0HR,3E7.0000001D01,8/3/2022 9:39,1,1
0HR,3E7.0000001D03,8/3/2022 9:39,1,3
0HR,3E7.0000001D02,8/3/2022 9:39,1,2
0HR,3E7.0000001D03,8/3/2022 8:39,1,3
0HR,3E7.0000001D02,8/3/2022 8:39,1,2
0HR,3E7.0000001D01,8/3/2022 8:39,1,1
0HR,3E7.0000001D02,8/3/2022 7:39,1,2
0HR,3E7.0000001D01,8/3/2022 7:39,1,1
0HR,3E7.0000001D03,8/3/2022 7:39,1,3
0HR,3E7.0000001D01,8/3/2022 6:39,1,1
0HR,3E7.0000001D03,8/3/2022 6:39,1,3
0HR,3E7.0000001D02,8/3/2022 6:39,1,2
0HR,3E7.0000001D01,8/3/2022 5:39,1,1
0HR,3E7.0000001D03,8/3/2022 5:39,1,3
0HR,3E7.0000001D02,8/3/2022 5:39,1,2
0HR,3E7.0000001D03,8/3/2022 4:39,1,3
0HR,3E7.0000001D02,8/3/2022 4:39,1,2
0HR,3E7.0000001D01,8/3/2022 4:39,1,1
0HR,3E7.0000001D02,8/3/2022 3:39,1,2
0HR,3E7.0000001D01,8/3/2022 3:39,1,1
0HR,3E7.0000001D03,8/3/2022 3:39,1,3
0HR,3E7.0000001D03,8/3/2022 2:39,1,3
0HR,3E7.0000001D02,8/3/2022 2:39,1,2
0HR,3E7.0000001D01,8/3/2022 2:39,1,1
0HR,3E7.0000001D01,8/3/2022 1:39,1,1
0HR,3E7.0000001D03,8/3/2022 1:39,1,3
0HR,3E7.0000001D02,8/3/2022 1:39,1,2
0HR,3E7.0000001D01,8/3/2022 0:39,1,1
0HR,3E7.0000001D03,8/3/2022 0:39,1,3
0HR,3E7.0000001D02,8/3/2022 0:39,1,2
0HR,3E7.0000001D03,8/2/2022 23:39,1,3
0HR,3E7.0000001D02,8/2/2022 23:39,1,2
0HR,3E7.0000001D01,8/2/2022 23:39,1,1
0HR,3E7.0000001D02,8/2/2022 22:39,1,2
0HR,3E7.0000001D01,8/2/2022 22:39,1,1
0HR,3E7.0000001D03,8/2/2022 22:39,1,3
0HR,3E7.0000001D03,8/2/2022 21:39,1,3
0HR,3E7.0000001D02,8/2/2022 21:39,1,2
0HR,3E7.0000001D01,8/2/2022 21:39,1,1
0HR,3DD.003DE66245,8/2/2022 21:31,1,2
0HR,3DD.003DA2108F,8/2/2022 20:57,1,2
0HR,3E7.0000001D01,8/2/2022 20:39,1,1
0HR,3E7.0000001D03,8/2/2022 20:39,1,3
0HR,3E7.0000001D02,8/2/2022 20:39,1,2
0HR,3DD.003D7FE669,8/2/2022 20:26,1,2
0HR,3E7.0000001D03,8/2/2022 19:39,1,3
0HR,3E7.0000001D02,8/2/2022 19:39,1,2
0HR,3E7.0000001D01,8/2/2022 19:39,1,1
0HR,3E7.0000001D03,8/2/2022 18:39,1,3
0HR,3E7.0000001D02,8/2/2022 18:39,1,2
0HR,3E7.0000001D01,8/2/2022 18:39,1,1
0HR,3E7.0000001D03,8/2/2022 17:39,1,3
0HR,3E7.0000001D02,8/2/2022 17:39,1,2
0HR,3E7.0000001D01,8/2/2022 17:39,1,1
0HR,3E7.0000001D03,8/2/2022 16:39,1,3
0HR,3E7.0000001D02,8/2/2022 16:39,1,2
0HR,3E7.0000001D01,8/2/2022 15:39,1,1
0HR,3E7.0000001D03,8/2/2022 15:39,1,3
0HR,3E7.0000001D02,8/2/2022 15:39,1,2
0HR,3E7.0000001D01,8/2/2022 14:39,1,1
0HR,3E7.0000001D03,8/2/2022 14:39,1,3
0HR,3E7.0000001D02,8/2/2022 14:39,1,2
0HR,3E7.0000001D02,8/2/2022 13:39,1,2
0HR,3E7.0000001D01,8/2/2022 13:39,1,1
0HR,3E7.0000001D03,8/2/2022 13:39,1,3
0HR,3E7.0000001D03,8/2/2022 12:39,1,3
0HR,3E7.0000001D02,8/2/2022 12:39,1,2
0HR,3E7.0000001D01,8/2/2022 12:39,1,1
0HR,3E7.0000001D03,8/2/2022 11:39,1,3
0HR,3E7.0000001D02,8/2/2022 11:39,1,2
0HR,3E7.0000001D01,8/2/2022 11:39,1,1
0HR,3E7.0000001D02,8/2/2022 10:39,1,2
0HR,3E7.0000001D01,8/2/2022 10:39,1,1
0HR,3E7.0000001D01,8/2/2022 9:39,1,1
0HR,3E7.0000001D03,8/2/2022 9:39,1,3
0HR,3E7.0000001D02,8/2/2022 9:39,1,2
0HR,3E7.0000001D03,8/2/2022 8:39,1,3
0HR,3E7.0000001D02,8/2/2022 8:39,1,2
0HR,3E7.0000001D01,8/2/2022 8:39,1,1
0HR,3E7.0000001D01,8/2/2022 7:39,1,1
0HR,3E7.0000001D03,8/2/2022 7:39,1,3
0HR,3E7.0000001D02,8/2/2022 7:39,1,2
0HR,3E7.0000001D02,8/2/2022 6:39,1,2
0HR,3E7.0000001D01,8/2/2022 6:39,1,1
0HR,3E7.0000001D03,8/2/2022 6:39,1,3
0HR,3E7.0000001D03,8/2/2022 5:39,1,3
0HR,3E7.0000001D02,8/2/2022 5:39,1,2
0HR,3E7.0000001D02,8/2/2022 4:39,1,2
0HR,3E7.0000001D01,8/2/2022 4:39,1,1
0HR,3E7.0000001D03,8/2/2022 4:39,1,3
0HR,3E7.0000001D02,8/2/2022 3:39,1,2
0HR,3E7.0000001D01,8/2/2022 3:39,1,1
0HR,3E7.0000001D03,8/2/2022 3:39,1,3
0HR,3E7.0000001D01,8/2/2022 2:39,1,1
0HR,3E7.0000001D03,8/2/2022 2:39,1,3
0HR,3E7.0000001D02,8/2/2022 2:39,1,2
0HR,3E7.0000001D03,8/2/2022 1:39,1,3
0HR,3E7.0000001D02,8/2/2022 1:39,1,2
0HR,3E7.0000001D01,8/2/2022 1:39,1,1
0HR,3DD.003DA41603,8/2/2022 1:29,1,3
0HR,3DD.003DA41603,8/2/2022 1:20,1,1
0HR,3E7.0000001D03,8/2/2022 0:39,1,3
0HR,3E7.0000001D02,8/2/2022 0:39,1,2
0HR,3E7.0000001D01,8/2/2022 0:39,1,1
0HR,3DD.003DE66922,8/2/2022 0:20,1,3
0HR,3DD.003DE66922,8/2/2022 0:20,1,2
0HR,3E7.0000001D03,8/1/2022 23:39,1,3
0HR,3E7.0000001D02,8/1/2022 23:39,1,2
0HR,3E7.0000001D01,8/1/2022 23:39,1,1
0HR,3DD.003DA41603,8/1/2022 23:07,1,2
0HR,3DD.003DA41603,8/1/2022 23:05,1,3
0HR,3DD.003DA41603,8/1/2022 23:04,1,3
0HR,3E7.0000001D01,8/1/2022 22:39,1,1
0HR,3E7.0000001D03,8/1/2022 22:39,1,3
0HR,3E7.0000001D02,8/1/2022 22:39,1,2
0HR,3E7.0000001D01,8/1/2022 21:39,1,1
0HR,3E7.0000001D03,8/1/2022 21:39,1,3
0HR,3E7.0000001D02,8/1/2022 21:39,1,2
0HR,3E7.0000001D02,8/1/2022 20:39,1,2
0HR,3E7.0000001D01,8/1/2022 20:39,1,1
0HR,3E7.0000001D03,8/1/2022 20:39,1,3
0HR,3DD.003DA41603,8/1/2022 20:38,1,1
0HR,3DD.003DA41603,8/1/2022 20:37,1,1
0HR,3DD.003DA41603,8/1/2022 20:36,1,1
0HR,3DD.003DA41603,8/1/2022 20:35,1,1
0HR,3DD.003DA41603,8/1/2022 20:34,1,1
0HR,3DD.003DA41603,8/1/2022 20:33,1,1
0HR,3DD.003DA41603,8/1/2022 20:32,1,1
0HR,3DD.003DA41603,8/1/2022 20:31,1,1
0HR,3DD.003DA41603,8/1/2022 20:30,1,1
0HR,3E7.0000001D01,8/1/2022 19:39,1,1
0HR,3E7.0000001D03,8/1/2022 19:39,1,3
0HR,3E7.0000001D02,8/1/2022 19:39,1,2
0HR,3E7.0000001D02,8/1/2022 18:39,1,2
0HR,3E7.0000001D01,8/1/2022 18:39,1,1
0HR,3E7.0000001D03,8/1/2022 18:39,1,3
0HR,3E7.0000001D01,8/1/2022 17:39,1,1
0HR,3E7.0000001D03,8/1/2022 17:39,1,3
0HR,3E7.0000001D02,8/1/2022 17:39,1,2
0HR,3E7.0000001D02,8/1/2022 16:39,1,2
0HR,3E7.0000001D01,8/1/2022 16:39,1,1
0HR,3E7.0000001D03,8/1/2022 16:39,1,3
0HR,3E7.0000001D03,8/1/2022 15:39,1,3
0HR,3E7.0000001D02,8/1/2022 15:39,1,2
0HR,3E7.0000001D02,8/1/2022 14:39,1,2
0HR,3E7.0000001D01,8/1/2022 14:39,1,1
0HR,3E7.0000001D03,8/1/2022 14:39,1,3
0HR,3E7.0000001D03,8/1/2022 13:39,1,3
0HR,3E7.0000001D02,8/1/2022 13:39,1,2
0HR,3E7.0000001D01,8/1/2022 13:39,1,1
0HR,3E7.0000001D02,8/1/2022 12:39,1,2
0HR,3E7.0000001D01,8/1/2022 12:39,1,1
0HR,3E7.0000001D03,8/1/2022 12:39,1,3
0HR,3E7.0000001D01,8/1/2022 11:39,1,1
0HR,3E7.0000001D03,8/1/2022 11:39,1,3
0HR,3E7.0000001D02,8/1/2022 11:39,1,2
0HR,3E7.0000001D03,8/1/2022 10:39,1,3
0HR,3E7.0000001D02,8/1/2022 10:39,1,2
0HR,3E7.0000001D01,8/1/2022 10:39,1,1
0HR,3DD.003D7FF0FA,8/1/2022 10:28,1,3
0HR,3E7.0000001D02,8/1/2022 9:39,1,2
0HR,3E7.0000001D01,8/1/2022 9:39,1,1
0HR,3E7.0000001D03,8/1/2022 9:39,1,3
0HR,3E7.0000001D02,8/1/2022 8:39,1,2
0HR,3E7.0000001D01,8/1/2022 8:39,1,1
0HR,3E7.0000001D03,8/1/2022 8:39,1,3
0HR,3E7.0000001D01,8/1/2022 7:39,1,1
0HR,3E7.0000001D03,8/1/2022 7:39,1,3
0HR,3E7.0000001D02,8/1/2022 7:39,1,2
0HR,3E7.0000001D03,8/1/2022 6:39,1,3
0HR,3E7.0000001D02,8/1/2022 6:39,1,2
0HR,3E7.0000001D02,8/1/2022 5:39,1,2
0HR,3E7.0000001D01,8/1/2022 5:39,1,1
0HR,3E7.0000001D03,8/1/2022 5:39,1,3
0HR,3E7.0000001D03,8/1/2022 4:39,1,3
0HR,3E7.0000001D02,8/1/2022 4:39,1,2
0HR,3E7.0000001D01,8/1/2022 4:39,1,1
0HR,3DD.003DE6690C,8/1/2022 4:05,1,2
0HR,3E7.0000001D01,8/1/2022 3:39,1,1
0HR,3E7.0000001D03,8/1/2022 3:39,1,3
0HR,3E7.0000001D02,8/1/2022 3:39,1,2
0HR,3E7.0000001D03,8/1/2022 2:39,1,3
0HR,3E7.0000001D02,8/1/2022 2:39,1,2
0HR,3E7.0000001D01,8/1/2022 2:39,1,1
0HR,3E7.0000001D02,8/1/2022 1:39,1,2
0HR,3E7.0000001D01,8/1/2022 1:39,1,1
0HR,3E7.0000001D03,8/1/2022 1:39,1,3
0HR,3DD.003D7FE8AB,8/1/2022 1:30,1,2
0HR,3DD.003D64EC53,8/1/2022 1:17,1,2
0HR,3DD.003D64EC53,8/1/2022 1:16,1,1
0HR,3E7.0000001D03,8/1/2022 0:39,1,3
0HR,3E7.0000001D02,8/1/2022 0:39,1,2
0HR,3E7.0000001D01,8/1/2022 0:39,1,1
0HR,3E7.0000001D01,7/31/2022 23:39,1,1
0HR,3E7.0000001D03,7/31/2022 23:39,1,3
0HR,3E7.0000001D02,7/31/2022 23:39,1,2
0HR,3DD.003DA21064,7/31/2022 23:09,1,3
0HR,3E7.0000001D01,7/31/2022 22:39,1,1
0HR,3E7.0000001D03,7/31/2022 22:39,1,3
0HR,3E7.0000001D02,7/31/2022 22:39,1,2
0HR,3E7.0000001D01,7/31/2022 21:39,1,1
0HR,3E7.0000001D03,7/31/2022 21:39,1,3
0HR,3E7.0000001D02,7/31/2022 21:39,1,2
0HR,3E7.0000001D01,7/31/2022 20:39,1,1
0HR,3E7.0000001D03,7/31/2022 20:39,1,3
0HR,3E7.0000001D02,7/31/2022 20:39,1,2
0HR,3E7.0000001D02,7/31/2022 19:39,1,2
0HR,3E7.0000001D01,7/31/2022 19:39,1,1
0HR,3E7.0000001D03,7/31/2022 19:39,1,3
0HR,3DD.003D64EC53,7/31/2022 19:37,1,2
0HR,3E7.0000001D02,7/31/2022 18:39,1,2
0HR,3E7.0000001D01,7/31/2022 18:39,1,1
0HR,3E7.0000001D03,7/31/2022 18:39,1,3
0HR,3E7.0000001D02,7/31/2022 17:39,1,2
0HR,3E7.0000001D01,7/31/2022 17:39,1,1
0HR,3E7.0000001D03,7/31/2022 17:39,1,3
0HR,3E7.0000001D02,7/31/2022 16:39,1,2
0HR,3E7.0000001D01,7/31/2022 16:39,1,1
0HR,3E7.0000001D03,7/31/2022 16:39,1,3
0HR,3E7.0000001D02,7/31/2022 15:39,1,2
0HR,3E7.0000001D01,7/31/2022 15:39,1,1
0HR,3E7.0000001D03,7/31/2022 15:39,1,3
0HR,3E7.0000001D01,7/31/2022 14:39,1,1
0HR,3E7.0000001D03,7/31/2022 14:39,1,3
0HR,3E7.0000001D02,7/31/2022 14:39,1,2
0HR,3E7.0000001D01,7/31/2022 13:39,1,1
0HR,3E7.0000001D03,7/31/2022 13:39,1,3
0HR,3E7.0000001D02,7/31/2022 13:39,1,2
0HR,3E7.0000001D01,7/31/2022 12:39,1,1
0HR,3E7.0000001D03,7/31/2022 12:39,1,3
0HR,3E7.0000001D02,7/31/2022 12:39,1,2
0HR,3E7.0000001D03,7/31/2022 11:39,1,3
0HR,3E7.0000001D02,7/31/2022 11:39,1,2
0HR,3E7.0000001D01,7/31/2022 11:39,1,1
0HR,3E7.0000001D03,7/31/2022 10:39,1,3
0HR,3E7.0000001D02,7/31/2022 10:39,1,2
0HR,3E7.0000001D01,7/31/2022 10:39,1,1
0HR,3E7.0000001D02,7/31/2022 9:39,1,2
0HR,3E7.0000001D03,7/31/2022 9:39,1,3
0HR,3E7.0000001D02,7/31/2022 8:39,1,2
0HR,3E7.0000001D01,7/31/2022 8:39,1,1
0HR,3E7.0000001D03,7/31/2022 8:39,1,3
0HR,3E7.0000001D01,7/31/2022 7:39,1,1
0HR,3E7.0000001D03,7/31/2022 7:39,1,3
0HR,3E7.0000001D02,7/31/2022 7:39,1,2
0HR,3E7.0000001D03,7/31/2022 6:39,1,3
0HR,3E7.0000001D02,7/31/2022 6:39,1,2
0HR,3E7.0000001D01,7/31/2022 6:39,1,1
0HR,3E7.0000001D01,7/31/2022 5:39,1,1
0HR,3E7.0000001D03,7/31/2022 5:39,1,3
0HR,3E7.0000001D02,7/31/2022 5:39,1,2
0HR,3E7.0000001D03,7/31/2022 4:39,1,3
0HR,3E7.0000001D02,7/31/2022 4:39,1,2
0HR,3E7.0000001D01,7/31/2022 4:39,1,1
0HR,3E7.0000001D01,7/31/2022 3:39,1,1
0HR,3E7.0000001D03,7/31/2022 3:39,1,3
0HR,3E7.0000001D02,7/31/2022 3:39,1,2
0HR,3DD.003D64EC53,7/31/2022 3:38,1,2
0HR,3E7.0000001D02,7/31/2022 2:39,1,2
0HR,3E7.0000001D01,7/31/2022 2:39,1,1
0HR,3E7.0000001D03,7/31/2022 2:39,1,3
0HR,3E7.0000001D01,7/31/2022 1:39,1,1
0HR,3E7.0000001D03,7/31/2022 1:39,1,3
0HR,3E7.0000001D02,7/31/2022 1:39,1,2
0HR,3DD.003D64EC53,7/31/2022 1:27,1,2
0HR,3DD.003DEA2CFF,7/31/2022 1:01,1,3
0HR,3DD.003DEA2CFF,7/31/2022 1:01,1,2
0HR,3E7.0000001D02,7/31/2022 0:39,1,2
0HR,3E7.0000001D01,7/31/2022 0:39,1,1
0HR,3E7.0000001D03,7/31/2022 0:39,1,3
0HR,3DD.003DE66928,7/31/2022 0:01,1,2
0HR,3E7.0000001D01,7/30/2022 23:39,1,1
0HR,3E7.0000001D03,7/30/2022 23:39,1,3
0HR,3E7.0000001D02,7/30/2022 23:39,1,2
0HR,3DD.003DE668EF,7/30/2022 23:06,1,3
0HR,3E7.0000001D02,7/30/2022 22:39,1,2
0HR,3E7.0000001D01,7/30/2022 22:39,1,1
0HR,3E7.0000001D03,7/30/2022 22:39,1,3
0HR,3DD.003DE668F8,7/30/2022 22:19,1,2
0HR,3DD.003D64EC53,7/30/2022 21:59,1,2
0HR,3DD.003E04B8F8,7/30/2022 21:41,1,3
0HR,3E7.0000001D02,7/30/2022 21:39,1,2
0HR,3E7.0000001D01,7/30/2022 21:39,1,1
0HR,3E7.0000001D03,7/30/2022 21:39,1,3
0HR,3DD.003DE66945,7/30/2022 21:28,1,3
0HR,3DD.003DE66945,7/30/2022 21:27,1,1
0HR,3DD.003DE66945,7/30/2022 21:11,1,2
0HR,3E7.0000001D02,7/30/2022 20:39,1,2
0HR,3E7.0000001D01,7/30/2022 20:39,1,1
0HR,3E7.0000001D03,7/30/2022 20:39,1,3
0HR,3DD.0077B52C5D,7/30/2022 20:22,1,2
0HR,3DD.003E04B8F8,7/30/2022 20:19,1,1
0HR,3E7.0000001D01,7/30/2022 19:39,1,1
0HR,3E7.0000001D03,7/30/2022 19:39,1,3
0HR,3E7.0000001D02,7/30/2022 19:39,1,2
0HR,3DD.003D7FEDDF,7/30/2022 19:37,1,2
0HR,3DD.003D64EC53,7/30/2022 19:29,1,2
0HR,3E7.0000001D01,7/30/2022 18:39,1,1
0HR,3E7.0000001D03,7/30/2022 18:39,1,3
0HR,3E7.0000001D02,7/30/2022 18:39,1,2
0HR,3E7.0000001D01,7/30/2022 17:39,1,1
0HR,3E7.0000001D03,7/30/2022 17:39,1,3
0HR,3E7.0000001D02,7/30/2022 17:39,1,2
0HR,3E7.0000001D01,7/30/2022 16:39,1,1
0HR,3E7.0000001D03,7/30/2022 16:39,1,3
0HR,3E7.0000001D02,7/30/2022 16:39,1,2
0HR,3E7.0000001D03,7/30/2022 15:39,1,3
0HR,3E7.0000001D02,7/30/2022 15:39,1,2
0HR,3E7.0000001D01,7/30/2022 15:39,1,1
0HR,3E7.0000001D01,7/30/2022 14:39,1,1
0HR,3E7.0000001D03,7/30/2022 14:39,1,3
0HR,3E7.0000001D02,7/30/2022 14:39,1,2
0HR,3E7.0000001D03,7/30/2022 13:39,1,3
0HR,3E7.0000001D02,7/30/2022 13:39,1,2
0HR,3E7.0000001D01,7/30/2022 13:39,1,1
0HR,3E7.0000001D02,7/30/2022 12:39,1,2
0HR,3E7.0000001D01,7/30/2022 12:39,1,1
0HR,3E7.0000001D03,7/30/2022 12:39,1,3
0HR,3E7.0000001D01,7/30/2022 11:39,1,1
0HR,3E7.0000001D03,7/30/2022 11:39,1,3
0HR,3E7.0000001D02,7/30/2022 11:39,1,2
0HR,3E7.0000001D02,7/30/2022 10:39,1,2
0HR,3E7.0000001D01,7/30/2022 10:39,1,1
0HR,3E7.0000001D03,7/30/2022 10:39,1,3
0HR,3E7.0000001D01,7/30/2022 9:39,1,1
0HR,3E7.0000001D03,7/30/2022 9:39,1,3
0HR,3E7.0000001D02,7/30/2022 9:39,1,2
0HR,3E7.0000001D01,7/30/2022 8:39,1,1
0HR,3E7.0000001D03,7/30/2022 8:39,1,3
0HR,3E7.0000001D02,7/30/2022 8:39,1,2
0HR,3E7.0000001D02,7/30/2022 7:39,1,2
0HR,3E7.0000001D01,7/30/2022 7:39,1,1
0HR,3E7.0000001D03,7/30/2022 7:39,1,3
0HR,3E7.0000001D01,7/30/2022 6:39,1,1
0HR,3E7.0000001D03,7/30/2022 6:39,1,3
0HR,3E7.0000001D02,7/30/2022 6:39,1,2
0HR,3E7.0000001D01,7/30/2022 5:39,1,1
0HR,3E7.0000001D03,7/30/2022 5:39,1,3
0HR,3E7.0000001D02,7/30/2022 5:39,1,2
0HR,3E7.0000001D02,7/30/2022 4:39,1,2
0HR,3E7.0000001D01,7/30/2022 4:39,1,1
0HR,3E7.0000001D03,7/30/2022 4:39,1,3
0HR,3DD.003DA415B9,7/30/2022 4:09,1,3
0HR,3DD.003DEA2CFF,7/30/2022 3:44,1,2
0HR,3E7.0000001D01,7/30/2022 3:39,1,1
0HR,3E7.0000001D03,7/30/2022 3:39,1,3
0HR,3E7.0000001D02,7/30/2022 3:39,1,2
